Wavelength (nm),Absorbance (AU),Std.Dev.
395,3.67020988464356,0.184939383808841
396,2.9948525428772,0.191461049234625
397,3.16139554977417,0.34375
398,3.50654745101929,0.508052827746535
399,3.49146127700806,0.371884437248951
400,3.09015083312988,0.718771229306046
401,3.88349437713623,0.857366260297707
402,3.7075891494751,0.554453625871621
403,3.80420112609863,0.395255754944069
404,3.49495220184326,0.332570793244884
405,3.18031311035156,0.222459136982398
406,3.37762260437012,0.3393157716215
407,3.72950553894043,0.480421110443093
408,3.56023645401001,0.317789703121665
409,2.97861671447754,0.17763239691176
410,3.02976989746094,0.32170287038882
411,3.75259590148926,0.364643782191093
412,3.77167892456055,0.395448732084238
413,3.34530878067017,0.847125049570236
414,3.85667514801025,0.664521899916587
415,3.70859289169312,0.292121169777254
416,3.00184535980225,0.473196682255546
417,3.17126893997192,1.00575128363391
418,3.56531620025635,0.470131427975532
419,2.99517869949341,0.0741432207173706
420,3.23933887481689,0.141338656799057
421,3.13088750839233,0.2085092437671
422,3.29740285873413,0.457531777200707
423,3.7983889579773,0.583589043655722
424,3.30299472808838,0.270682268316304
425,3.02484846115112,0.199314468426702
426,3.43535995483398,0.260879309099084
427,3.54650735855103,0.25270146858806
428,3.23948001861572,0.244007776355335
429,3.12233209609985,0.851132345485266
430,3.88012456893921,0.503178980993903
431,3.54532098770142,0.498953678159826
432,3.83609485626221,0.48488663754483
433,3.69880723953247,0.33099562756742
434,3.2527494430542,0.244624520450954
435,3.22712850570679,0.476594517367096
436,3.70377349853516,0.690986807800762
437,3.42773771286011,0.405573354763044
438,3.12201023101807,0.560557082877438
439,3.7751727104187,0.424399276735658
440,3.39974737167358,0.231838487901936
441,3.03382205963135,0.138541146566615
442,3.11274242401123,0.185207337361402
443,3.69895935058594,0.328328387486213
444,3.859215259552,0.575545872852731
445,3.09941387176514,0.30940237213192
446,3.47791624069214,0.502359544852775
447,3.46902179718018,0.382313929159908
448,3.7558479309082,0.248703455572046
449,3.33409595489502,0.249090447479205
450,3.14453554153442,0.522343189126232
451,3.81178855895996,0.502951493762694
452,3.61074876785278,0.314331789478814
453,3.22286462783813,0.194671800693761
454,3.17312145233154,0.341997708853916
455,3.57584619522095,0.517618659969323
456,3.71520328521729,0.730082200530358
457,3.51322078704834,0.41139136948497
458,3.10761499404907,0.187581362555359
459,3.40157651901245,0.253966339043558
460,2.97779178619385,0.345681055086482
461,3.65915155410767,0.698137694322814
462,3.16256380081177,0.437168540734363
463,3.68377685546875,0.447124875506692
464,3.62839412689209,0.273235137172266
465,3.18851757049561,0.238856886659538
466,3.23139762878418,0.265351996655209
467,3.17253017425537,0.312981806314655
468,3.20195817947388,0.442079823462347
469,3.53194952011108,0.387260904689308
470,3.32428121566772,0.351616749286643
471,3.3476881980896,0.659809450328038
472,3.63540029525757,0.600585143546223
473,3.65680742263794,0.657446361137878
474,3.3546347618103,0.43128255085486
475,3.59480714797974,0.321892539722352
476,3.65699481964111,0.392806409061767
477,3.33196067810059,0.372898571633846
478,3.15916109085083,0.208271271680522
479,3.15544605255127,0.265840330918709
480,3.1754002571106,0.295316116875999
481,3.15507888793945,0.206218925215867
482,2.98945140838623,0.273095489234506
483,3.06136512756348,0.46259797579219
484,3.58264255523682,0.329129090558633
485,3.56873369216919,0.365719722639269
486,3.54320478439331,0.262148376382983
487,3.50301694869995,0.395950032482201
488,3.59330034255981,0.501188772367134
489,3.76032972335815,0.356101343024575
490,2.85532236099243,0.202410100125494
491,3.32905340194702,0.290891070241239
492,3.34006690979004,0.234679977357381
493,3.18704986572266,0.224787633068345
494,3.37327480316162,0.263049032883932
495,3.00439882278442,0.163430586426133
496,3.03444004058838,0.246097625217505
497,3.47979784011841,0.189019720108363
498,2.8528881072998,0.458888786588898
499,3.51340007781982,0.801857127869813
500,3.66513347625732,0.60371469714334
501,3.74611806869507,0.459993073784473
502,3.06853723526001,0.223323424769506
503,2.97813320159912,0.354888778241684
504,3.6147346496582,0.774699097331506
505,3.69478368759155,0.387821974350426
506,2.89942789077759,0.59030921204087
507,3.66953945159912,0.297163973257111
508,2.99581956863403,0.388333120277794
509,3.33311796188354,0.793882247841265
510,3.71285057067871,0.45908825287278
511,3.67096662521362,0.400385861252149
512,3.65559959411621,0.545016372854695
513,3.78223466873169,0.388008817277593
514,3.0566725730896,0.195639374908653
515,3.18940019607544,0.252346471057311
516,3.37121677398682,0.49001255564271
517,3.69984483718872,0.53855274811294
518,3.08819913864136,0.431424047758554
519,3.70210838317871,0.380082340354322
520,3.18122148513794,0.242604542643637
521,3.04092311859131,0.274579090168593
522,3.10435485839844,0.547390939658589
523,3.60775184631348,0.331899100540289
524,3.04482412338257,0.254446540538848
525,3.40924215316772,0.345101215055544
526,3.17720508575439,0.295974167804916
527,3.21677350997925,0.506488659022835
528,3.76011896133423,0.547460623940777
529,3.32691812515259,0.417557844163723
530,3.68356561660767,0.683459808306467
531,3.79263687133789,0.220880217943371
532,2.91770124435425,0.137101862774972
533,3.32928705215454,0.130165194676893
534,3.08277225494385,0.204575276368314
535,3.08047962188721,0.268133547631091
536,3.34169769287109,0.522343189126232
537,3.81863737106323,0.419235449140941
538,3.19562578201294,0.344271178060216
539,3.58357954025269,0.63840602743033
540,3.61537551879883,0.323582772327074
541,2.95203685760498,0.111098739147156
542,2.81756639480591,0.15929647268831
543,3.83506679534912,0.299127964360573
544,3.40283346176147,0.107337502376867
545,3.08869791030884,0.115137091483175
546,3.0273232460022,0.18146202577089
547,3.23022413253784,0.134013412487566
548,3.40867567062378,0.100900694570429
549,3.62253856658936,0.101303945228444
550,2.77376747131348,0.137522054117339
551,3.30007076263428,0.183920711185363
552,3.22214221954346,0.128602566051837
553,3.00826025009155,0.073991930856744
554,3.04159879684448,0.0764826767200053
555,3.00184774398804,0.219185531829273
556,3.64315557479858,0.223494174411983
557,3.10815620422363,0.0899895852738731
558,2.99053621292114,0.159341367276937
559,3.4021315574646,0.13481161466192
560,3.22567749023437,0.0626105284883293
561,2.89905500411987,0.0386220900541248
562,2.90265703201294,0.0660751165001456
563,2.98690938949585,0.100058347845809
564,3.02052736282349,0.0846615481994646
565,2.83003044128418,0.0500339392869121
566,2.88913917541504,0.0557464525265897
567,3.00783443450928,0.0821285578916512
568,3.12372589111328,0.0598478263084197
569,2.84519624710083,0.0505919228330454
570,2.79436588287354,0.0396486178990662
571,2.81930160522461,0.0408379475588016
572,2.92092514038086,0.0385803990302207
573,2.80976867675781,0.0529047720849716
574,2.81342363357544,0.0353321338186046
575,2.77264833450317,0.0354861568808131
576,2.82211494445801,0.0369822684406475
577,2.71714925765991,0.0249214846780759
578,2.7234959602356,0.01738934340643
579,2.86860466003418,0.0266124480125597
580,2.79346323013306,0.0160831979768951
581,2.71603918075562,0.0209868654774301
582,2.70275497436523,0.0199113107233931
583,2.73214864730835,0.0145752668778341
584,2.79470443725586,0.0258004781516072
585,2.6870322227478,0.0235054303246183
586,2.63086032867432,0.0170942028480814
587,2.67875528335571,0.0159940061965345
588,2.63850212097168,0.0185064391193821
589,2.68667221069336,0.0261692102698352
590,2.65527677536011,0.0183357573842912
591,2.6453800201416,0.0279522357967696
592,2.69073867797852,0.0195548868203454
593,2.59569263458252,0.0171090154740693
594,2.61722326278687,0.0157810996775502
595,2.61976003646851,0.0141646279476223
596,2.60629749298096,0.0161737405926395
597,2.59349346160889,0.0243664085701538
598,2.57629871368408,0.0215231805083342
599,2.60822629928589,0.0108755674323764
600,2.56003999710083,0.0184572573047499
601,2.54159784317017,0.0249871697881576
602,2.56182909011841,0.0170028652974091
603,2.56482791900635,0.0122903649669989
604,2.51006555557251,0.0233553400031339
605,2.4809741973877,0.0182543081659323
606,2.51077079772949,0.0112065599780552
607,2.5171217918396,0.0129948993543343
608,2.49059534072876,0.0135690363589749
609,2.52979898452759,0.019832575497721
610,2.46293210983276,0.0131541736260002
611,2.47741556167603,0.0195670752979264
612,2.50674867630005,0.0136391384018197
613,2.43467617034912,0.0172659384582512
614,2.46357440948486,0.010286732762535
615,2.4775972366333,0.00854862677773029
616,2.46800327301025,0.00980122752140962
617,2.44258737564087,0.0132509559250533
618,2.39630031585693,0.0124514710633478
619,2.44658231735229,0.0157432847315059
620,2.45630359649658,0.023535840036423
621,2.41057443618774,0.0175870237078562
622,2.39233493804932,0.016017746203373
623,2.41177654266357,0.0176204595466466
624,2.39999008178711,0.013679502266981
625,2.3780026435852,0.0204124047897931
626,2.41278791427612,0.0106720804108138
627,2.40346813201904,0.0101771433206051
628,2.42051649093628,0.0108654578756975
629,2.37473917007446,0.0159146170802765
630,2.37488222122192,0.00779280564369322
631,2.39715957641602,0.0109532175209829
632,2.36898565292358,0.0124700067216661
633,2.38235807418823,0.0157995016478159
634,2.38936328887939,0.0128551109540047
635,2.38315391540527,0.0159211699654436
636,2.36219644546509,0.0163159199779874
637,2.33827924728394,0.0145990173832215
638,2.34579372406006,0.0130638049263274
639,2.33922910690308,0.0097423275568117
640,2.33593225479126,0.00751203683704367
641,2.3074517250061,0.0145990173832215
642,2.27762031555176,0.020314348576866
643,2.3221287727356,0.0268610168274789
644,2.36301469802856,0.0297405972728257
645,2.2512583732605,0.0243106942572685
646,2.25878238677979,0.0234597418471212
647,2.3635368347168,0.0278529038714834
648,2.30207061767578,0.0216016171335699
649,2.25371742248535,0.0288912347509512
650,2.32406616210937,0.0217737306069368
651,2.28314208984375,0.0201260593443516
652,2.25075674057007,0.0180106462412893
653,2.27055644989014,0.0157499089011328
654,2.25209712982178,0.0133140607465195
655,2.20801258087158,0.0090803001148562
656,2.14938306808472,0.00444677871095874
657,2.05427598953247,0.00537932372291142
658,2.19940376281738,0.0156892409555456
659,2.22714519500732,0.0164201586667571
660,2.21454381942749,0.0124514710633478
661,2.23625230789185,0.0137920547134958
662,2.25027179718018,0.0198066370378827
663,2.24491167068481,0.0301570500875485
664,2.20138502120972,0.0331905565596416
665,2.23580694198608,0.0210056726650451
666,2.24738168716431,0.0139261844357285
667,2.22332382202148,0.0135550274105491
668,2.22393178939819,0.017844825992778
669,2.20450639724731,0.0132978223738848
670,2.21911573410034,0.00715544477038713
671,2.20237255096436,0.0108916547991672
672,2.17662000656128,0.0100354121952523
673,2.19783687591553,0.0106755705281191
674,2.2022876739502,0.0105079781331335
675,2.21926164627075,0.0135332986456954
676,2.18443822860718,0.0100441319471942
677,2.18736410140991,0.0120760181361072
678,2.18846464157104,0.0100759781909243
679,2.18623638153076,0.00856386537177107
680,2.17571258544922,0.00873975699202576
681,2.17455577850342,0.0115828582314042
682,2.16211700439453,0.0101252155045546
683,2.15813064575195,0.00785150328656543
684,2.16154670715332,0.00980559751383372
685,2.19156789779663,0.005051742391454
686,2.16011905670166,0.00948267141813285
687,2.15731525421143,0.00838850454179093
688,2.15394687652588,0.00608135013282253
689,2.16608572006226,0.00588364343739977
690,2.14181756973267,0.0108495033458126
691,2.14510726928711,0.0126838632454539
692,2.16126680374145,0.00957084965658118
693,2.16875791549683,0.0101093824760964
694,2.13237762451172,0.00881361181942612
695,2.14529275894165,0.0045767210998352
696,2.14610385894775,0.00403374970729556
697,2.12730693817139,0.00560676931784882
698,2.10683012008667,0.0103163859241867
699,2.1093864440918,0.00891865452031632
700,2.0972318649292,0.00816320971547875
701,2.11376667022705,0.006681328733603
702,2.09764862060547,0.00905030153046196
703,2.07123136520386,0.00804414647332353
704,2.05941343307495,0.00807350013019063
705,2.0651969909668,0.0096319587620014
706,2.03382301330566,0.00750111889440294
707,2.01429986953735,0.00674707695577904
708,1.99507617950439,0.00767843127914859
709,1.95955181121826,0.00625454022484056
710,1.95826292037964,0.00487632320248385
711,1.92639493942261,0.00308936785518647
712,1.90982007980347,0.00387729403056346
713,1.87895059585571,0.00388329436537765
714,1.84465789794922,0.00561705849914554
715,1.82305717468262,0.00424315071762322
716,1.79754400253296,0.00264584938398634
717,1.773362159729,0.00359589802774791
718,1.74550819396973,0.00292833614972257
719,1.71880769729614,0.00332060139465127
720,1.69646739959717,0.00242345888889596
721,1.66187715530396,0.00286288391624661
722,1.63872480392456,0.00364074834933902
723,1.61993074417114,0.00365173140915809
724,1.5917067527771,0.00297182300534177
725,1.56389045715332,0.00190490566205929
726,1.5431866645813,0.00146273620309926
727,1.52573871612549,0.00161094082888417
728,1.51069784164429,0.00158456481759609
729,1.49056959152222,0.00190102099816744
730,1.47343826293945,0.00151312264353235
731,1.45527935028076,0.00141224193874104
732,1.44020509719849,0.00170291093915946
733,1.42353677749634,0.00101831698364184
734,1.41030502319336,0.00145982837394122
735,1.39826345443726,0.00123487825335578
736,1.39165258407593,0.000772473841534075
737,1.37694597244263,0.00092309368328044
738,1.37378072738647,0.000923393156185884
739,1.36313915252686,0.00167895223360208
740,1.3564453125,0.0023881345473615
741,1.35092926025391,0.00187717217547552
742,1.34609889984131,0.0012505925160035
743,1.34126615524292,0.000968752866786899
744,1.3324990272522,0.000948518165829737
745,1.32915544509888,0.0011867816863784
746,1.32521295547485,0.00143408265988911
747,1.31848526000977,0.000878971150439224
748,1.31605386734009,0.00123362850752672
749,1.30819129943848,0.000929440635875563
750,1.30304908752441,0.00107162444081954
751,1.294753074646,0.00174464753015818
752,1.29398393630981,0.00143684004582238
753,1.29608488082886,0.00108447489079121
754,1.29295253753662,0.00116612493938704
755,1.28546380996704,0.00100502613887968
756,1.27794551849365,0.0012025194052793
757,1.27428674697876,0.00100113820887478
758,1.27273368835449,0.00153329952204224
759,1.26950263977051,0.00145499574824905
760,1.26421928405762,0.000820683157150024
761,1.26257562637329,0.0012036080195871
762,1.26931762695313,0.00143123862541043
763,1.26725149154663,0.000996563651005585
764,1.26000499725342,0.000766687722436358
765,1.25543069839478,0.000900801807815788
766,1.25780916213989,0.000806716029866162
767,1.25716209411621,0.00098637774314337
768,1.25640535354614,0.0014191494169417
769,1.25334072113037,0.00139127192022855
770,1.24792337417603,0.0016230360138641
771,1.24173164367676,0.000955442696400946
772,1.24571371078491,0.0010287524924532
773,1.24783802032471,0.000836697996774387
774,1.24663114547729,0.00108648578606677
775,1.24815607070923,0.00125704549273998
776,1.24961042404175,0.00125653603302007
777,1.24830532073975,0.00138237386686422
778,1.24361038208008,0.000820292972150611
779,1.23937177658081,0.000896802793729691
780,1.23892593383789,0.00121922403372314
781,1.23575782775879,0.000753187800792507
782,1.23447227478027,0.00109677687814693
783,1.23499393463135,0.000986112155497734
784,1.23080348968506,0.000947981052997909
785,1.23405838012695,0.00116347641239674
786,1.2316517829895,0.000928171581847761
787,1.22859525680542,0.000919603176147903
788,1.2296085357666,0.00156842984080416
789,1.22785091400146,0.0015562842833523
790,1.22704267501831,0.00141845197561811
791,1.22756385803223,0.00103075915453297
792,1.22690200805664,0.000698870862695609
793,1.22639417648315,0.000741916939709699
794,1.22005319595337,0.000644886955451493
795,1.21850299835205,0.000868277388943896
796,1.2254056930542,0.00145279378602826
797,1.22127294540405,0.00110185996902197
798,1.21794176101685,0.00164250073607819
799,1.2229437828064,0.00207682153149661
800,1.22095584869385,0.0018869761613223
801,1.21693134307861,0.00154223261547865
802,1.21845579147339,0.00101278595992299
803,1.21782636642456,0.00111213964354764
804,1.21500825881958,0.00180450906531976
805,1.21106243133545,0.0010680062374632
806,1.21263980865479,0.000528552427441391
807,1.21169137954712,0.000839978667444951
808,1.20728445053101,0.00169214398195168
809,1.2053165435791,0.00148139975420531
810,1.2101321220398,0.00119128543209898
811,1.2091588973999,0.000889356396683946
812,1.20940542221069,0.00146678954273733
813,1.20651531219482,0.00101545492912392
814,1.2047266960144,0.00140102774466602
815,1.20543336868286,0.00186513341260953
816,1.20326948165894,0.00140003027595838
817,1.20250606536865,0.00109353472089654
818,1.20346069335937,0.00126115991629154
819,1.20197343826294,0.00142826667130945
820,1.19982624053955,0.00170472158394436
821,1.19883012771606,0.000901722138632642
822,1.19892072677612,0.000994722085744573
823,1.1990327835083,0.00143270197684393
824,1.19736671447754,0.00139753348950588
825,1.19605827331543,0.00098120064793535
826,1.19726276397705,0.00150138265493342
827,1.19542169570923,0.00129517820390293
828,1.19204711914062,0.000782654661790802
829,1.19276666641235,0.000966015123983424
830,1.19197702407837,0.000697995789275066
831,1.18799781799316,0.00080364364096618
832,1.19032859802246,0.00137399019880292
833,1.19254493713379,0.00117752481528828
834,1.18821430206299,0.0010470909707213
835,1.18809652328491,0.000824504258211191
836,1.19081258773804,0.00103582904652165
837,1.1890811920166,0.00121376929344907
838,1.18603086471558,0.00138850788430454
839,1.18479490280151,0.000987439379385637
840,1.18482685089111,0.00109502411608943
841,1.18727588653564,0.00145367497116877
842,1.18466329574585,0.0011867816863784
843,1.18279647827148,0.00148665560399319
844,1.1832537651062,0.00127031137265792
845,1.1834077835083,0.00120128444981473
846,1.17904138565063,0.00123574996826414
847,1.18067264556885,0.00185910045175614
848,1.18230199813843,0.00162797764625685
849,1.17710113525391,0.00124835640168834
850,1.17776250839233,0.00104048271745838
851,1.17916440963745,0.00160213652070043
852,1.17339134216309,0.00151489116413502
853,1.1684513092041,0.00112866055973053
854,1.16646766662598,0.00127326343376455
855,1.16887521743774,0.000993931798979874
856,1.16776323318481,0.000663165124257679
857,1.17084980010986,0.000930035397807054
858,1.17012405395508,0.00113033541794045
859,1.17026615142822,0.00101777381260085
860,1.16788005828857,0.00155231464159033
861,1.17022085189819,0.00138498204238987
862,1.16844654083252,0.00189602350671497
863,1.16936254501343,0.00139181570446672
864,1.16757583618164,0.00104773005930301
865,1.1665358543396,0.000939933974992185
866,1.166344165802,0.00188172485467139
867,1.16612720489502,0.00143773100904135
868,1.16376495361328,0.00108565506761439
869,1.16387891769409,0.00162264146802668
870,1.16256141662598,0.00119533403383443
871,1.16188478469849,0.00104684078637482
872,1.16042995452881,0.000834974405949701
873,1.16156578063965,0.00099732267079884
874,1.15924263000488,0.00120426071581657
875,1.1561484336853,0.00132685677900395
876,1.15818166732788,0.00088458215314336
877,1.15813970565796,0.00120956585478427
878,1.15877056121826,0.000736977397199917
879,1.15272617340088,0.00110088224069575
880,1.15156936645508,0.00154449550324879
881,1.15611505508423,0.00124049825939795
882,1.15406084060669,0.00120484059340685
883,1.15260696411133,0.00152419951527952
884,1.15356731414795,0.00133775727797854
885,1.1556191444397,0.00105233110230512
886,1.15144538879395,0.000931926716356705
887,1.1488471031189,0.000967610575486401
888,1.15124368667603,0.00137057565752476
889,1.14933586120605,0.00120474396652455
890,1.14934158325195,0.00110518304212841
891,1.14959383010864,0.000804096199112268
892,1.14861011505127,0.000838556883976957
893,1.15070819854736,0.00145835232864225
894,1.14688062667847,0.00121561420179685
895,1.14709949493408,0.00155931087717535
896,1.1492395401001,0.00218008530312611
897,1.14698362350464,0.00216551194728466
898,1.14512825012207,0.00112597560468965
899,1.14635562896729,0.00118803171751842
900,1.1436038017273,0.000982386389332268
901,1.14300346374512,0.00110043272290666
902,1.14359951019287,0.000721734270708146
903,1.141676902771,0.000571581183028329
904,1.13937902450562,0.00106207639124598
905,1.13454580307007,0.00176151468571089
906,1.14275741577148,0.00161588342811489
907,1.14056777954102,0.00218238027084731
908,1.13964128494263,0.00127056336629627
909,1.13759517669678,0.00108154572428402
910,1.14036798477173,0.00157683177402654
911,1.13690137863159,0.00120070285479163
912,1.13322162628174,0.00180237886016803
913,1.13919353485107,0.00224278247395912
914,1.13618755340576,0.00149532240213605
915,1.13510704040527,0.000954970432715983
916,1.13507843017578,0.00146018718637725
917,1.13355731964111,0.00109156347451657
918,1.13212156295776,0.000778628211821419
919,1.12937068939209,0.001349152239158
920,1.12978649139404,0.00175890226492287
921,1.13297510147095,0.00163504172742892
922,1.13524055480957,0.00192720378464928
923,1.12901258468628,0.0016557368189729
924,1.12766885757446,0.00134394334633008
925,1.12842082977295,0.0018227707713645
926,1.12938833236694,0.00199073111836644
927,1.12308692932129,0.00181467358180983
928,1.12817335128784,0.00179989043438759
929,1.13351202011108,0.00243973674912093
930,1.12399864196777,0.00185931960592381
931,1.12609910964966,0.00217018392304212
932,1.12592172622681,0.00251705276950354
933,1.12394952774048,0.00131088007288515
934,1.11890506744385,0.00125653603302007
935,1.12967348098755,0.00168397174096904
936,1.12219381332397,0.0015819913364603
937,1.12130975723267,0.00171883333611027
938,1.12431049346924,0.00220128856711798
939,1.12461042404175,0.00265730836764094
940,1.11804819107056,0.00161840301710798
941,1.11660861968994,0.0011087849233072
942,1.11867904663086,0.00115635046007003
